"trial","trial_in_block","block","gate","target_image","chosen_image","chosen_img_index","correct","rt","date","id","gender","age","asl_fluency","age_learned_asl","gate_name","gate_num","gate_signer"
"76","38","2","p_book_where_2_03_4","book","car","1",FALSE,"8276","2015-05-23-16-24",46,"Female","27","3","5","p_book_where_2","4","p"
"77","1","3","r_bear_which_1_26_4","bear","bear","1",TRUE,"7933","2015-05-23-16-24",46,"Female","27","3","5","r_bear_which_1","4","r"
"78","2","3","r_car_where_3_24_4","car","car","0",TRUE,"11385","2015-05-23-16-24",46,"Female","27","3","5","r_car_where_3","4","r"
"79","3","3","r_shoes_where_3_28_3","shoe","ball","0",FALSE,"6980","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_where_3","3","r"
"80","4","3","r_love_shoes_3_15_3","shoe","shoe","1",TRUE,"17720","2015-05-23-16-24",46,"Female","27","3","5","r_love_shoes_3","3","r"
"81","5","3","r_doll_which_1_23_4","doll","doll","1",TRUE,"4088","2015-05-23-16-24",46,"Female","27","3","5","r_doll_which_1","4","r"
"82","6","3","r_love_book_3_25_2","book","car","0",FALSE,"10617","2015-05-23-16-24",46,"Female","27","3","5","r_love_book_3","2","r"
"83","7","3","p_book_where_2_02_3","book","car","0",FALSE,"7604","2015-05-23-16-24",46,"Female","27","3","5","p_book_where_2","3","p"
"84","8","3","r_doll_where_3_27_2","doll","doll","1",TRUE,"6409","2015-05-23-16-24",46,"Female","27","3","5","r_doll_where_3","2","r"
"85","9","3","p_bear_where_1_28_4","bear","bear","1",TRUE,"8220","2015-05-23-16-24",46,"Female","27","3","5","p_bear_where_1","4","p"
"86","10","3","p_bear_look_2_02_6","bear","bear","1",TRUE,"6753","2015-05-23-16-24",46,"Female","27","3","5","p_bear_look_1","6","p"
"87","11","3","r_ball_which_2_02_3","ball","ball","1",TRUE,"4040","2015-05-23-16-24",46,"Female","27","3","5","r_ball_which_2","3","r"
"88","12","3","r_love_cat_3_25_5","cat","cat","0",TRUE,"5453","2015-05-23-16-24",46,"Female","27","3","5","r_love_cat_3","5","r"
"89","13","3","p_doll_find_1_29_2","doll","bear","0",FALSE,"8320","2015-05-23-16-24",46,"Female","27","3","5","p_doll_find_1","2","p"
"90","14","3","r_love_bear_3_19_3","bear","doll","0",FALSE,"12369","2015-05-23-16-24",46,"Female","27","3","5","r_love_bear_3","3","r"
"91","15","3","r_cat_where_4_03_6","cat","cat","0",TRUE,"33615","2015-05-23-16-24",46,"Female","27","3","5","r_cat_where_3","6","r"
"92","16","3","r_love_ball_3_19_3","ball","shoe","1",FALSE,"12797","2015-05-23-16-24",46,"Female","27","3","5","r_love_ball_3","3","r"
"93","17","3","p_doll_where_1_28_5","doll","doll","0",TRUE,"6420","2015-05-23-16-24",46,"Female","27","3","5","p_doll_where_1","5","p"
"94","18","3","p_book_look_2_05_5","book","book","1",TRUE,"7569","2015-05-23-16-24",46,"Female","27","3","5","p_book_look_2","5","p"
"95","19","3","r_book_where_4_04_2","book","car","1",FALSE,"12345","2015-05-23-16-24",46,"Female","27","3","5","r_book_where_4","2","r"
"96","20","3","r_love_car_3_22_5","car","car","1",TRUE,"10725","2015-05-23-16-24",46,"Female","27","3","5","r_love_car_3","5","r"
"97","21","3","p_car_where_1_25_6","car","car","0",TRUE,"7464","2015-05-23-16-24",46,"Female","27","3","5","p_car_where_1","6","p"
"98","22","3","p_bird_look_1_28_5","bird","bird","1",TRUE,"6369","2015-05-23-16-24",46,"Female","27","3","5","p_bird_look_1","5","p"
"99","23","3","r_love_doll_3_23_4","doll","doll","1",TRUE,"11533","2015-05-23-16-24",46,"Female","27","3","5","r_love_doll_3","4","r"
"100","24","3","p_shoe_hey_2_26_2","shoe","shoe","0",TRUE,"9080","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_hey_2","2","p"
"101","25","3","p_kitty_hey_3_00_1","cat","cat","0",TRUE,"10513","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_hey_3","1","p"
"102","26","3","p_bird_where_1_26_2","bird","cat","1",FALSE,"7947","2015-05-23-16-24",46,"Female","27","3","5","p_bird_where_1","2","p"
"103","27","3","p_kitty_where_2_03_1","cat","cat","1",TRUE,"7340","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_where_2","1","p"
"104","28","3","r_ball_where_4_07_2","ball","ball","1",TRUE,"14689","2015-05-23-16-24",46,"Female","27","3","5","r_ball_where_4","2","r"
"105","29","3","p_ball_find_2_05_5","ball","ball","0",TRUE,"3789","2015-05-23-16-24",46,"Female","27","3","5","p_ball_find_2","5","p"
"106","30","3","r_love_bird_3_24_6","bird","bird","0",TRUE,"12118","2015-05-23-16-24",46,"Female","27","3","5","r_love_bird_3","6","r"
"107","31","3","r_shoes_which_1_26_5","shoe","shoe","0",TRUE,"8620","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_which_1","5","r"
"108","32","3","r_cat_which_1_25_4","cat","cat","1",TRUE,"6053","2015-05-23-16-24",46,"Female","27","3","5","r_cat_which_1","4","r"
"109","33","3","p_shoe_where_1_19_2","shoe","shoe","0",TRUE,"6184","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_where_1","2","p"
"110","34","3","r_book_which_1_29_3","book","book","1",TRUE,"7241","2015-05-23-16-24",46,"Female","27","3","5","r_book_which_1","3","r"
"111","35","3","r_bird_where_4_06_1","bird","cat","0",FALSE,"14833","2015-05-23-16-24",46,"Female","27","3","5","r_bird_where_4","1","r"
"112","36","3","r_car_which_2_00_5","car","car","1",TRUE,"3612","2015-05-23-16-24",46,"Female","27","3","5","r_car_which_1","5","r"
"113","37","3","p_ball_where_1_25_5","ball","shoe","0",FALSE,"9213","2015-05-23-16-24",46,"Female","27","3","5","p_ball_where_1","5","p"
"114","38","3","r_bear_where_4_03_1","bear","doll","1",FALSE,"14497","2015-05-23-16-24",46,"Female","27","3","5","r_bear_where_4","1","r"
"115","1","4","r_love_bear_3_20_4","bear","bear","0",TRUE,"10517","2015-05-23-16-24",46,"Female","27","3","5","r_love_bear_3","4","r"
"116","2","4","p_kitty_where_2_07_5","cat","cat","1",TRUE,"7681","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_where_2","5","p"
"117","3","4","r_cat_which_1_26_5","cat","cat","1",TRUE,"3777","2015-05-23-16-24",46,"Female","27","3","5","r_cat_which_1","5","r"
"118","4","4","p_bird_where_1_25_1","bird","cat","0",FALSE,"7200","2015-05-23-16-24",46,"Female","27","3","5","p_bird_where_1","1","p"
"119","5","4","r_ball_where_4_10_5","ball","ball","1",TRUE,"14134","2015-05-23-16-24",46,"Female","27","3","5","r_ball_where_4","5","r"
"120","6","4","p_ball_find_2_04_4","ball","ball","0",TRUE,"7056","2015-05-23-16-24",46,"Female","27","3","5","p_ball_find_2","4","p"
"121","7","4","r_love_car_3_23_6","car","car","1",TRUE,"4928","2015-05-23-16-24",46,"Female","27","3","5","r_love_car_3","6","r"
"122","8","4","r_bear_where_4_08_6","bear","bear","0",TRUE,"12296","2015-05-23-16-24",46,"Female","27","3","5","r_bear_where_4","6","r"
"123","9","4","r_love_bird_3_23_5","bird","bird","0",TRUE,"10921","2015-05-23-16-24",46,"Female","27","3","5","r_love_bird_3","5","r"
"124","10","4","r_love_book_3_27_4","book","car","1",FALSE,"11365","2015-05-23-16-24",46,"Female","27","3","5","r_love_book_3","4","r"
"125","11","4","r_bear_which_1_27_5","bear","bear","1",TRUE,"3896","2015-05-23-16-24",46,"Female","27","3","5","r_bear_which_1","5","r"
"126","12","4","r_book_which_2_00_4","book","car","1",FALSE,"4477","2015-05-23-16-24",46,"Female","27","3","5","r_book_which_1","4","r"
"127","13","4","p_doll_find_2_00_3","doll","doll","0",TRUE,"5820","2015-05-23-16-24",46,"Female","27","3","5","p_doll_find_1","3","p"
"128","14","4","p_bear_look_1_29_3","bear","bear","0",TRUE,"8497","2015-05-23-16-24",46,"Female","27","3","5","p_bear_look_1","3","p"
"129","15","4","r_love_doll_3_20_1","doll","doll","0",TRUE,"11749","2015-05-23-16-24",46,"Female","27","3","5","r_love_doll_3","1","r"
"130","16","4","p_book_look_2_04_4","book","car","0",FALSE,"8089","2015-05-23-16-24",46,"Female","27","3","5","p_book_look_2","4","p"
"131","17","4","r_cat_where_3_29_2","cat","cat","0",TRUE,"11956","2015-05-23-16-24",46,"Female","27","3","5","r_cat_where_3","2","r"
"132","18","4","r_love_ball_3_17_1","ball","ball","1",TRUE,"12649","2015-05-23-16-24",46,"Female","27","3","5","r_love_ball_3","1","r"
"133","19","4","r_shoes_which_1_24_3","shoe","ball","0",FALSE,"6645","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_which_1","3","r"
"134","20","4","p_doll_where_1_24_1","doll","doll","0",TRUE,"7420","2015-05-23-16-24",46,"Female","27","3","5","p_doll_where_1","1","p"
"135","21","4","r_car_where_3_21_1","car","car","0",TRUE,"14297","2015-05-23-16-24",46,"Female","27","3","5","r_car_where_3","1","r"
"136","22","4","p_book_where_2_05_6","book","book","0",TRUE,"4013","2015-05-23-16-24",46,"Female","27","3","5","p_book_where_2","6","p"
"137","23","4","r_car_which_1_29_4","car","car","1",TRUE,"6045","2015-05-23-16-24",46,"Female","27","3","5","r_car_which_1","4","r"
"138","24","4","p_bird_look_1_26_3","bird","bird","0",TRUE,"7400","2015-05-23-16-24",46,"Female","27","3","5","p_bird_look_1","3","p"
"139","25","4","r_bird_where_4_08_3","bird","bird","0",TRUE,"15425","2015-05-23-16-24",46,"Female","27","3","5","r_bird_where_4","3","r"
"140","26","4","r_book_where_4_05_3","book","book","0",TRUE,"14509","2015-05-23-16-24",46,"Female","27","3","5","r_book_where_4","3","r"
"141","27","4","r_shoes_where_4_01_6","shoe","shoe","1",TRUE,"12241","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_where_3","6","r"
"142","28","4","r_love_cat_3_26_6","cat","cat","0",TRUE,"12061","2015-05-23-16-24",46,"Female","27","3","5","r_love_cat_3","6","r"
"143","29","4","p_kitty_hey_3_04_5","cat","cat","0",TRUE,"11765","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_hey_3","5","p"
"144","30","4","p_ball_where_1_26_6","ball","ball","1",TRUE,"6392","2015-05-23-16-24",46,"Female","27","3","5","p_ball_where_1","6","p"
"145","31","4","r_ball_which_2_05_6","ball","ball","1",TRUE,"8873","2015-05-23-16-24",46,"Female","27","3","5","r_ball_which_2","6","r"
"146","32","4","r_doll_where_4_00_5","doll","doll","1",TRUE,"12221","2015-05-23-16-24",46,"Female","27","3","5","r_doll_where_3","5","r"
"147","33","4","p_shoe_where_1_18_1","shoe","shoe","1",TRUE,"4136","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_where_1","1","p"
"148","34","4","p_car_where_1_20_1","car","book","1",FALSE,"6289","2015-05-23-16-24",46,"Female","27","3","5","p_car_where_1","1","p"
"149","35","4","r_love_shoes_3_17_5","shoe","shoe","1",TRUE,"5292","2015-05-23-16-24",46,"Female","27","3","5","r_love_shoes_3","5","r"
"150","36","4","p_bear_where_1_27_3","bear","bear","0",TRUE,"6977","2015-05-23-16-24",46,"Female","27","3","5","p_bear_where_1","3","p"
"151","37","4","p_shoe_hey_3_00_6","shoe","shoe","1",TRUE,"17917","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_hey_2","6","p"
"152","38","4","r_doll_which_1_21_2","doll","doll","1",TRUE,"9316","2015-05-23-16-24",46,"Female","27","3","5","r_doll_which_1","2","r"
"153","1","5","p_book_look_2_02_2","book","book","1",TRUE,"11161","2015-05-23-16-24",46,"Female","27","3","5","p_book_look_2","2","p"
"154","2","5","r_love_car_3_19_2","car","car","0",TRUE,"23854","2015-05-23-16-24",46,"Female","27","3","5","r_love_car_3","2","r"
"155","3","5","p_doll_find_2_03_6","doll","doll","1",TRUE,"15466","2015-05-23-16-24",46,"Female","27","3","5","p_doll_find_1","6","p"
"156","4","5","r_shoes_where_3_26_1","shoe","ball","1",FALSE,"23104","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_where_3","1","r"
"157","5","5","p_shoe_hey_2_25_1","shoe","shoe","0",TRUE,"10597","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_hey_2","1","p"
"158","6","5","r_bear_which_1_28_6","bear","bear","1",TRUE,"6641","2015-05-23-16-24",46,"Female","27","3","5","r_bear_which_1","6","r"
"159","7","5","r_cat_which_1_22_1","cat","bird","0",FALSE,"8344","2015-05-23-16-24",46,"Female","27","3","5","r_cat_which_1","1","r"
"160","8","5","r_love_bird_3_21_3","bird","cat","0",FALSE,"12209","2015-05-23-16-24",46,"Female","27","3","5","r_love_bird_3","3","r"
"161","9","5","r_car_where_3_22_2","car","car","1",TRUE,"13873","2015-05-23-16-24",46,"Female","27","3","5","r_car_where_3","2","r"
"162","10","5","r_love_book_3_29_6","book","book","1",TRUE,"11837","2015-05-23-16-24",46,"Female","27","3","5","r_love_book_3","6","r"
"163","11","5","p_ball_where_1_24_4","ball","shoe","1",FALSE,"9000","2015-05-23-16-24",46,"Female","27","3","5","p_ball_where_1","4","p"
"164","12","5","r_ball_which_2_01_2","ball","ball","1",TRUE,"8596","2015-05-23-16-24",46,"Female","27","3","5","r_ball_which_2","2","r"
"165","13","5","r_shoes_which_1_22_1","shoe","shoe","0",TRUE,"9261","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_which_1","1","r"
"166","14","5","p_bird_look_1_27_4","bird","bird","1",TRUE,"6798","2015-05-23-16-24",46,"Female","27","3","5","p_bird_look_1","4","p"
"167","15","5","r_doll_where_3_28_3","doll","bear","0",FALSE,"13529","2015-05-23-16-24",46,"Female","27","3","5","r_doll_where_3","3","r"
"168","16","5","r_love_ball_3_20_4","ball","shoe","1",FALSE,"16553","2015-05-23-16-24",46,"Female","27","3","5","r_love_ball_3","4","r"
"169","17","5","r_car_which_1_26_1","car","car","0",TRUE,"12685","2015-05-23-16-24",46,"Female","27","3","5","r_car_which_1","1","r"
"170","18","5","p_bear_look_2_01_5","bear","bear","1",TRUE,"7689","2015-05-23-16-24",46,"Female","27","3","5","p_bear_look_1","5","p"
"171","19","5","p_ball_find_2_01_1","ball","shoe","0",FALSE,"5388","2015-05-23-16-24",46,"Female","27","3","5","p_ball_find_2","1","p"
"172","20","5","r_bear_where_4_07_5","bear","bear","0",TRUE,"16753","2015-05-23-16-24",46,"Female","27","3","5","r_bear_where_4","5","r"
"173","21","5","r_love_cat_3_24_4","cat","cat","0",TRUE,"11388","2015-05-23-16-24",46,"Female","27","3","5","r_love_cat_3","4","r"
"174","22","5","p_shoe_where_1_22_5","shoe","shoe","0",TRUE,"6961","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_where_1","5","p"
"175","23","5","p_kitty_hey_3_01_2","cat","bird","0",FALSE,"15209","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_hey_3","2","p"
"176","24","5","r_book_which_1_28_2","book","book","1",TRUE,"4417","2015-05-23-16-24",46,"Female","27","3","5","r_book_which_1","2","r"
"177","25","5","r_love_doll_3_22_3","doll","doll","1",TRUE,"6460","2015-05-23-16-24",46,"Female","27","3","5","r_love_doll_3","3","r"
"178","26","5","p_kitty_where_2_06_4","cat","cat","1",TRUE,"7417","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_where_2","4","p"
"179","27","5","p_book_where_2_04_5","book","car","0",FALSE,"10124","2015-05-23-16-24",46,"Female","27","3","5","p_book_where_2","5","p"
"180","28","5","r_bird_where_4_10_5","bird","bird","0",TRUE,"13785","2015-05-23-16-24",46,"Female","27","3","5","r_bird_where_4","5","r"
"181","29","5","r_book_where_4_07_5","book","book","1",TRUE,"13392","2015-05-23-16-24",46,"Female","27","3","5","r_book_where_4","5","r"
"182","30","5","r_love_shoes_3_18_6","shoe","ball","1",FALSE,"11561","2015-05-23-16-24",46,"Female","27","3","5","r_love_shoes_3","6","r"
"183","31","5","p_car_where_1_22_3","car","car","1",TRUE,"8653","2015-05-23-16-24",46,"Female","27","3","5","p_car_where_1","3","p"
"184","32","5","r_love_bear_3_17_1","bear","bear","0",TRUE,"6316","2015-05-23-16-24",46,"Female","27","3","5","r_love_bear_3","1","r"
"185","33","5","p_bird_where_1_29_5","bird","bird","0",TRUE,"6429","2015-05-23-16-24",46,"Female","27","3","5","p_bird_where_1","5","p"
"186","34","5","r_ball_where_4_09_4","ball","ball","1",TRUE,"13885","2015-05-23-16-24",46,"Female","27","3","5","r_ball_where_4","4","r"
"187","35","5","p_doll_where_1_27_4","doll","doll","1",TRUE,"4045","2015-05-23-16-24",46,"Female","27","3","5","p_doll_where_1","4","p"
"188","36","5","p_bear_where_1_26_2","bear","doll","1",FALSE,"9056","2015-05-23-16-24",46,"Female","27","3","5","p_bear_where_1","2","p"
"189","37","5","r_cat_where_4_01_4","cat","bird","1",FALSE,"7001","2015-05-23-16-24",46,"Female","27","3","5","r_cat_where_3","4","r"
"190","38","5","r_doll_which_1_22_3","doll","bear","0",FALSE,"6952","2015-05-23-16-24",46,"Female","27","3","5","r_doll_which_1","3","r"
"191","1","6","p_shoe_where_1_20_3","shoe","shoe","1",TRUE,"5920","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_where_1","3","p"
"192","2","6","p_kitty_where_2_08_6","cat","cat","0",TRUE,"5016","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_where_2","6","p"
"193","3","6","p_bird_look_1_29_6","bird","cat","1",FALSE,"8977","2015-05-23-16-24",46,"Female","27","3","5","p_bird_look_1","6","p"
"194","4","6","r_cat_where_4_00_3","cat","cat","1",TRUE,"12409","2015-05-23-16-24",46,"Female","27","3","5","r_cat_where_3","3","r"
"195","5","6","r_love_shoes_3_16_4","shoe","shoe","0",TRUE,"17505","2015-05-23-16-24",46,"Female","27","3","5","r_love_shoes_3","4","r"
"196","6","6","r_book_which_2_02_6","book","book","0",TRUE,"7905","2015-05-23-16-24",46,"Female","27","3","5","r_book_which_1","6","r"
"197","7","6","r_ball_where_4_08_3","ball","ball","1",TRUE,"15345","2015-05-23-16-24",46,"Female","27","3","5","r_ball_where_4","3","r"
"198","8","6","r_car_where_3_26_6","car","car","0",TRUE,"11589","2015-05-23-16-24",46,"Female","27","3","5","r_car_where_3","6","r"
"199","9","6","r_cat_which_1_23_2","cat","cat","1",TRUE,"9368","2015-05-23-16-24",46,"Female","27","3","5","r_cat_which_1","2","r"
"200","10","6","r_love_doll_3_24_5","doll","doll","0",TRUE,"12437","2015-05-23-16-24",46,"Female","27","3","5","r_love_doll_3","5","r"
"201","11","6","r_ball_which_2_00_1","ball","shoe","1",FALSE,"8893","2015-05-23-16-24",46,"Female","27","3","5","r_ball_which_2","1","r"
"202","12","6","p_shoe_hey_2_29_5","shoe","shoe","0",TRUE,"9217","2015-05-23-16-24",46,"Female","27","3","5","p_shoe_hey_2","5","p"
"203","13","6","r_love_bird_3_22_4","bird","cat","0",FALSE,"6420","2015-05-23-16-24",46,"Female","27","3","5","r_love_bird_3","4","r"
"204","14","6","r_doll_which_1_25_6","doll","doll","0",TRUE,"8273","2015-05-23-16-24",46,"Female","27","3","5","r_doll_which_1","6","r"
"205","15","6","p_ball_find_2_06_6","ball","ball","0",TRUE,"7828","2015-05-23-16-24",46,"Female","27","3","5","p_ball_find_2","6","p"
"206","16","6","p_bear_look_1_28_2","bear","bear","0",TRUE,"4061","2015-05-23-16-24",46,"Female","27","3","5","p_bear_look_1","2","p"
"207","17","6","r_love_book_3_26_3","book","car","0",FALSE,"5507","2015-05-23-16-24",46,"Female","27","3","5","r_love_book_3","3","r"
"208","18","6","p_bear_where_1_25_1","bear","bear","1",TRUE,"7129","2015-05-23-16-24",46,"Female","27","3","5","p_bear_where_1","1","p"
"209","19","6","r_love_bear_3_22_6","bear","bear","1",TRUE,"11112","2015-05-23-16-24",46,"Female","27","3","5","r_love_bear_3","6","r"
"210","20","6","r_bear_where_4_04_2","bear","doll","1",FALSE,"6817","2015-05-23-16-24",46,"Female","27","3","5","r_bear_where_4","2","r"
"211","21","6","r_shoes_where_4_00_5","shoe","shoe","1",TRUE,"12693","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_where_3","5","r"
"212","22","6","p_book_where_2_00_1","book","car","0",FALSE,"7288","2015-05-23-16-24",46,"Female","27","3","5","p_book_where_2","1","p"
"213","23","6","r_car_which_1_27_2","car","book","1",FALSE,"9985","2015-05-23-16-24",46,"Female","27","3","5","r_car_which_1","2","r"
"214","24","6","p_car_where_1_23_4","car","car","1",TRUE,"6149","2015-05-23-16-24",46,"Female","27","3","5","p_car_where_1","4","p"
"215","25","6","r_love_cat_3_21_1","cat","cat","1",TRUE,"10688","2015-05-23-16-24",46,"Female","27","3","5","r_love_cat_3","1","r"
"216","26","6","r_doll_where_4_01_6","doll","doll","0",TRUE,"6117","2015-05-23-16-24",46,"Female","27","3","5","r_doll_where_3","6","r"
"217","27","6","r_bird_where_4_07_2","bird","cat","0",FALSE,"15625","2015-05-23-16-24",46,"Female","27","3","5","r_bird_where_4","2","r"
"218","28","6","r_shoes_which_1_27_6","shoe","shoe","0",TRUE,"4296","2015-05-23-16-24",46,"Female","27","3","5","r_shoes_which_1","6","r"
"219","29","6","p_kitty_hey_3_02_3","cat","cat","1",TRUE,"11053","2015-05-23-16-24",46,"Female","27","3","5","p_kitty_hey_3","3","p"
"220","30","6","r_bear_which_1_25_3","bear","bear","1",TRUE,"9329","2015-05-23-16-24",46,"Female","27","3","5","r_bear_which_1","3","r"
"221","31","6","r_love_ball_3_22_6","ball","ball","1",TRUE,"11713","2015-05-23-16-24",46,"Female","27","3","5","r_love_ball_3","6","r"
